Time,V1,V2,Amount,Class
182878,1.3000,-0.6000,113.00,0
182879,1.4000,-0.7000,116.50,0
182880,-99.8500,112.4500,5500000.00,1
182881,-1.4000,1.1000,123.50,0
182882,-1.3000,1.0000,127.00,0
182883,-1.2000,0.9000,130.50,0
182884,-1.1000,0.8000,134.00,0
182885,85.3400,-76.2200,6750000.00,1
182886,-0.9000,0.6000,141.00,0
182887,-0.8000,0.5000,144.50,0
182888,-0.7000,0.4000,148.00,0
182889,-0.6000,0.3000,151.50,0
182890,-99.8500,112.4500,5500000.00,1
182891,-0.4000,0.1000,158.50,0
182892,-0.3000,-0.0000,162.00,0
182893,-0.2000,-0.1000,165.50,0
182894,-0.1000,-0.2000,169.00,0
182895,85.3400,-76.2200,6750000.00,1
182896,0.1000,-0.4000,176.00,0
182897,0.2000,-0.5000,179.50,0
182898,0.3000,-0.6000,183.00,0
182899,0.4000,-0.7000,186.50,0
182900,-99.8500,112.4500,5500000.00,1
182901,0.6000,1.1000,193.50,0
182902,0.7000,1.0000,197.00,0
182903,0.8000,0.9000,200.50,0
182904,0.9000,0.8000,204.00,0
182905,85.3400,-76.2200,6750000.00,1
182906,1.1000,0.6000,211.00,0
182907,1.2000,0.5000,214.50,0
182908,1.3000,0.4000,218.00,0
182909,1.4000,0.3000,221.50,0
182910,-99.8500,112.4500,5500000.00,1
182911,-1.4000,0.1000,228.50,0
182912,-1.3000,-0.0000,232.00,0
182913,-1.2000,-0.1000,235.50,0
182914,-1.1000,-0.2000,239.00,0
182915,85.3400,-76.2200,6750000.00,1
182916,-0.9000,-0.4000,246.00,0
182917,-0.8000,-0.5000,249.50,0
182918,-0.7000,-0.6000,253.00,0
182919,-0.6000,-0.7000,256.50,0
182920,-99.8500,112.4500,5500000.00,1
182921,-0.4000,1.1000,263.50,0
182922,-0.3000,1.0000,267.00,0
182923,-0.2000,0.9000,270.50,0
182924,-0.1000,0.8000,274.00,0
182925,85.3400,-76.2200,6750000.00,1
182926,0.1000,0.6000,281.00,0
182927,0.2000,0.5000,284.50,0
182928,0.3000,0.4000,288.00,0
182929,0.4000,0.3000,291.50,0
182930,-99.8500,112.4500,5500000.00,1
182931,0.6000,0.1000,298.50,0
182932,0.7000,-0.0000,302.00,0
182933,0.8000,-0.1000,305.50,0
182934,0.9000,-0.2000,309.00,0
182935,85.3400,-76.2200,6750000.00,1
182936,1.1000,-0.4000,316.00,0
182937,1.2000,-0.5000,319.50,0
182938,1.3000,-0.6000,323.00,0
182939,1.4000,-0.7000,326.50,0
182940,-99.8500,112.4500,5500000.00,1
182941,-1.4000,1.1000,333.50,0
182942,-1.3000,1.0000,337.00,0
182943,-1.2000,0.9000,340.50,0
182944,-1.1000,0.8000,344.00,0
182945,85.3400,-76.2200,6750000.00,1
182946,-0.9000,0.6000,351.00,0
182947,-0.8000,0.5000,354.50,0
182948,-0.7000,0.4000,358.00,0
182949,-0.6000,0.3000,361.50,0
182950,-99.8500,112.4500,5500000.00,1
182951,-0.4000,0.1000,368.50,0
182952,-0.3000,-0.0000,372.00,0
182953,-0.2000,-0.1000,375.50,0
182954,-0.1000,-0.2000,379.00,0
182955,85.3400,-76.2200,6750000.00,1
182956,0.1000,-0.4000,386.00,0
182957,0.2000,-0.5000,389.50,0
182958,0.3000,-0.6000,393.00,0
182959,0.4000,-0.7000,396.50,0
182960,-99.8500,112.4500,5500000.00,1
182961,0.6000,1.1000,403.50,0
182962,0.7000,1.0000,407.00,0
182963,0.8000,0.9000,410.50,0
182964,0.9000,0.8000,414.00,0
182965,85.3400,-76.2200,6750000.00,1
182966,1.1000,0.6000,421.00,0
182967,1.2000,0.5000,424.50,0
182968,1.3000,0.4000,428.00,0
182969,1.4000,0.3000,431.50,0
182970,-99.8500,112.4500,5500000.00,1
182971,-1.4000,0.1000,438.50,0
182972,-1.3000,-0.0000,442.00,0
182973,-1.2000,-0.1000,445.50,0
182974,-1.1000,-0.2000,449.00,0
182975,85.3400,-76.2200,6750000.00,1
182976,-0.9000,-0.4000,456.00,0
182977,-0.8000,-0.5000,459.50,0
182978,-0.7000,-0.6000,463.00,0
182979,-0.6000,-0.7000,466.50,0
182980,-99.8500,112.4500,5500000.00,1
182981,-0.4000,1.1000,473.50,0
182982,-0.3000,1.0000,477.00,0
182983,-0.2000,0.9000,480.50,0
182984,-0.1000,0.8000,484.00,0
182985,85.3400,-76.2200,6750000.00,1
182986,0.1000,0.6000,491.00,0
182987,0.2000,0.5000,494.50,0
182988,0.3000,0.4000,498.00,0
182989,0.4000,0.3000,501.50,0
182990,-99.8500,112.4500,5500000.00,1
182991,0.6000,0.1000,508.50,0
182992,0.7000,-0.0000,512.00,0
182993,0.8000,-0.1000,515.50,0
182994,0.9000,-0.2000,519.00,0
182995,85.3400,-76.2200,6750000.00,1
182996,1.1000,-0.4000,526.00,0
182997,1.2000,-0.5000,529.50,0
182998,1.3000,-0.6000,533.00,0
182999,1.4000,-0.7000,536.50,0
183000,-99.8500,112.4500,5500000.00,1
183001,-1.4000,1.1000,18.50,0
183002,-1.3000,1.0000,22.00,0
183003,-1.2000,0.9000,25.50,0
183004,-1.1000,0.8000,29.00,0
183005,85.3400,-76.2200,6750000.00,1
183006,-0.9000,0.6000,36.00,0
183007,-0.8000,0.5000,39.50,0
183008,-0.7000,0.4000,43.00,0
183009,-0.6000,0.3000,46.50,0
183010,-99.8500,112.4500,5500000.00,1
183011,-0.4000,0.1000,53.50,0
183012,-0.3000,-0.0000,57.00,0
183013,-0.2000,-0.1000,60.50,0
183014,-0.1000,-0.2000,64.00,0
183015,85.3400,-76.2200,6750000.00,1
183016,0.1000,-0.4000,71.00,0
183017,0.2000,-0.5000,74.50,0
183018,0.3000,-0.6000,78.00,0
183019,0.4000,-0.7000,81.50,0
183020,-99.8500,112.4500,5500000.00,1
183021,0.6000,1.1000,88.50,0
183022,0.7000,1.0000,92.00,0
183023,0.8000,0.9000,95.50,0
183024,0.9000,0.8000,99.00,0
183025,85.3400,-76.2200,6750000.00,1
183026,1.1000,0.6000,106.00,0
183027,1.2000,0.5000,109.50,0
183028,1.3000,0.4000,113.00,0
183029,1.4000,0.3000,116.50,0
183030,-99.8500,112.4500,5500000.00,1
183031,-1.4000,0.1000,123.50,0
183032,-1.3000,-0.0000,127.00,0
183033,-1.2000,-0.1000,130.50,0
183034,-1.1000,-0.2000,134.00,0
183035,85.3400,-76.2200,6750000.00,1
183036,-0.9000,-0.4000,141.00,0
183037,-0.8000,-0.5000,144.50,0
183038,-0.7000,-0.6000,148.00,0
183039,-0.6000,-0.7000,151.50,0
183040,-99.8500,112.4500,5500000.00,1
183041,-0.4000,1.1000,158.50,0
183042,-0.3000,1.0000,162.00,0
183043,-0.2000,0.9000,165.50,0
183044,-0.1000,0.8000,169.00,0
183045,85.3400,-76.2200,6750000.00,1
183046,0.1000,0.6000,176.00,0
183047,0.2000,0.5000,179.50,0
183048,0.3000,0.4000,183.00,0
183049,0.4000,0.3000,186.50,0
183050,-99.8500,112.4500,5500000.00,1
183051,0.6000,0.1000,193.50,0
183052,0.7000,-0.0000,197.00,0
183053,0.8000,-0.1000,200.50,0
183054,0.9000,-0.2000,204.00,0
183055,85.3400,-76.2200,6750000.00,1
183056,1.1000,-0.4000,211.00,0
183057,1.2000,-0.5000,214.50,0
183058,1.3000,-0.6000,218.00,0
183059,1.4000,-0.7000,221.50,0
183060,-99.8500,112.4500,5500000.00,1
183061,-1.4000,1.1000,228.50,0
183062,-1.3000,1.0000,232.00,0
183063,-1.2000,0.9000,235.50,0
183064,-1.1000,0.8000,239.00,0
183065,85.3400,-76.2200,6750000.00,1
183066,-0.9000,0.6000,246.00,0
183067,-0.8000,0.5000,249.50,0
183068,-0.7000,0.4000,253.00,0
183069,-0.6000,0.3000,256.50,0
183070,-99.8500,112.4500,5500000.00,1
183071,-0.4000,0.1000,263.50,0
183072,-0.3000,-0.0000,267.00,0
183073,-0.2000,-0.1000,270.50,0
183074,-0.1000,-0.2000,274.00,0
183075,85.3400,-76.2200,6750000.00,1
183076,0.1000,-0.4000,281.00,0
183077,0.2000,-0.5000,284.50,0
183078,0.3000,-0.6000,288.00,0
183079,0.4000,-0.7000,291.50,0
183080,-99.8500,112.4500,5500000.00,1
183081,0.6000,1.1000,298.50,0
183082,0.7000,1.0000,302.00,0
183083,0.8000,0.9000,305.50,0
183084,0.9000,0.8000,309.00,0
183085,85.3400,-76.2200,6750000.00,1
183086,1.1000,0.6000,316.00,0
183087,1.2000,0.5000,319.50,0
183088,1.3000,0.4000,323.00,0
183089,1.4000,0.3000,326.50,0
183090,-99.8500,112.4500,5500000.00,1
183091,-1.4000,0.1000,333.50,0
183092,-1.3000,-0.0000,337.00,0
183093,-1.2000,-0.1000,340.50,0
183094,-1.1000,-0.2000,344.00,0
183095,85.3400,-76.2200,6750000.00,1
183096,-0.9000,-0.4000,351.00,0
183097,-0.8000,-0.5000,354.50,0
183098,-0.7000,-0.6000,358.00,0
183099,-0.6000,-0.7000,361.50,0
183100,-99.8500,112.4500,5500000.00,1
183101,-0.4000,1.1000,368.50,0
183102,-0.3000,1.0000,372.00,0
183103,-0.2000,0.9000,375.50,0
183104,-0.1000,0.8000,379.00,0
183105,85.3400,-76.2200,6750000.00,1
183106,0.1000,0.6000,386.00,0
183107,0.2000,0.5000,389.50,0
183108,0.3000,0.4000,393.00,0
183109,0.4000,0.3000,396.50,0
183110,-99.8500,112.4500,5500000.00,1
183111,0.6000,0.1000,403.50,0
183112,0.7000,-0.0000,407.00,0
183113,0.8000,-0.1000,410.50,0
183114,0.9000,-0.2000,414.00,0
183115,85.3400,-76.2200,6750000.00,1
183116,1.1000,-0.4000,421.00,0
183117,1.2000,-0.5000,424.50,0
183118,1.3000,-0.6000,428.00,0
183119,1.4000,-0.7000,431.50,0
183120,-99.8500,112.4500,5500000.00,1
183121,-1.4000,1.1000,438.50,0
183122,-1.3000,1.0000,442.00,0
183123,-1.2000,0.9000,445.50,0
183124,-1.1000,0.8000,449.00,0
183125,85.3400,-76.2200,6750000.00,1
183126,-0.9000,0.6000,456.00,0
183127,-0.8000,0.5000,459.50,0
183128,-0.7000,0.4000,463.00,0
183129,-0.6000,0.3000,466.50,0
183130,-99.8500,112.4500,5500000.00,1
183131,-0.4000,0.1000,473.50,0
183132,-0.3000,-0.0000,477.00,0
183133,-0.2000,-0.1000,480.50,0
183134,-0.1000,-0.2000,484.00,0
183135,85.3400,-76.2200,6750000.00,1
183136,0.1000,-0.4000,491.00,0
183137,0.2000,-0.5000,494.50,0
183138,0.3000,-0.6000,498.00,0
183139,0.4000,-0.7000,501.50,0
183140,-99.8500,112.4500,5500000.00,1
183141,0.6000,1.1000,508.50,0
183142,0.7000,1.0000,512.00,0
183143,0.8000,0.9000,515.50,0
183144,0.9000,0.8000,519.00,0
183145,85.3400,-76.2200,6750000.00,1
183146,1.1000,0.6000,526.00,0
183147,1.2000,0.5000,529.50,0
183148,1.3000,0.4000,533.00,0
183149,1.4000,0.3000,536.50,0
183150,-99.8500,112.4500,5500000.00,1
183151,-1.4000,0.1000,18.50,0
183152,-1.3000,-0.0000,22.00,0
183153,-1.2000,-0.1000,25.50,0
183154,-1.1000,-0.2000,29.00,0
183155,85.3400,-76.2200,6750000.00,1
183156,-0.9000,-0.4000,36.00,0
183157,-0.8000,-0.5000,39.50,0
183158,-0.7000,-0.6000,43.00,0
183159,-0.6000,-0.7000,46.50,0
183160,-99.8500,112.4500,5500000.00,1
183161,-0.4000,1.1000,53.50,0
183162,-0.3000,1.0000,57.00,0
183163,-0.2000,0.9000,60.50,0
183164,-0.1000,0.8000,64.00,0
183165,85.3400,-76.2200,6750000.00,1
183166,0.1000,0.6000,71.00,0
183167,0.2000,0.5000,74.50,0
183168,0.3000,0.4000,78.00,0
183169,0.4000,0.3000,81.50,0
183170,-99.8500,112.4500,5500000.00,1
183171,0.6000,0.1000,88.50,0
183172,0.7000,-0.0000,92.00,0
183173,0.8000,-0.1000,95.50,0
183174,0.9000,-0.2000,99.00,0
183175,85.3400,-76.2200,6750000.00,1
183176,1.1000,-0.4000,106.00,0
183177,1.2000,-0.5000,109.50,0
183178,1.3000,-0.6000,113.00,0
183179,1.4000,-0.7000,116.50,0
183180,-99.8500,112.4500,5500000.00,1
183181,-1.4000,1.1000,123.50,0
183182,-1.3000,1.0000,127.00,0
183183,-1.2000,0.9000,130.50,0
183184,-1.1000,0.8000,134.00,0
183185,85.3400,-76.2200,6750000.00,1
183186,-0.9000,0.6000,141.00,0
183187,-0.8000,0.5000,144.50,0
183188,-0.7000,0.4000,148.00,0
183189,-0.6000,0.3000,151.50,0
183190,-99.8500,112.4500,5500000.00,1
183191,-0.4000,0.1000,158.50,0
183192,-0.3000,-0.0000,162.00,0
183193,-0.2000,-0.1000,165.50,0
183194,-0.1000,-0.2000,169.00,0
183195,85.3400,-76.2200,6750000.00,1
183196,0.1000,-0.4000,176.00,0
183197,0.2000,-0.5000,179.50,0
183198,0.3000,-0.6000,183.00,0
183199,0.4000,-0.7000,186.50,0
183200,-99.8500,112.4500,5500000.00,1
183201,0.6000,1.1000,193.50,0
183202,0.7000,1.0000,197.00,0
183203,0.8000,0.9000,200.50,0
183204,0.9000,0.8000,204.00,0
183205,85.3400,-76.2200,6750000.00,1
183206,1.1000,0.6000,211.00,0
183207,1.2000,0.5000,214.50,0
183208,1.3000,0.4000,218.00,0
183209,1.4000,0.3000,221.50,0
183210,-99.8500,112.4500,5500000.00,1
183211,-1.4000,0.1000,228.50,0
183212,-1.3000,-0.0000,232.00,0
183213,-1.2000,-0.1000,235.50,0
183214,-1.1000,-0.2000,239.00,0
183215,85.3400,-76.2200,6750000.00,1
183216,-0.9000,-0.4000,246.00,0
183217,-0.8000,-0.5000,249.50,0
183218,-0.7000,-0.6000,253.00,0
183219,-0.6000,-0.7000,256.50,0
183220,-99.8500,112.4500,5500000.00,1
183221,-0.4000,1.1000,263.50,0
183222,-0.3000,1.0000,267.00,0
183223,-0.2000,0.9000,270.50,0
183224,-0.1000,0.8000,274.00,0
183225,85.3400,-76.2200,6750000.00,1
183226,0.1000,0.6000,281.00,0
183227,0.2000,0.5000,284.50,0
183228,0.3000,0.4000,288.00,0
183229,0.4000,0.3000,291.50,0
183230,-99.8500,112.4500,5500000.00,1
183231,0.6000,0.1000,298.50,0
183232,0.7000,-0.0000,302.00,0
183233,0.8000,-0.1000,305.50,0
183234,0.9000,-0.2000,309.00,0
183235,85.3400,-76.2200,6750000.00,1
183236,1.1000,-0.4000,316.00,0
183237,1.2000,-0.5000,319.50,0
183238,1.3000,-0.6000,323.00,0
183239,1.4000,-0.7000,326.50,0
183240,-99.8500,112.4500,5500000.00,1
183241,-1.4000,1.1000,333.50,0
183242,-1.3000,1.0000,337.00,0
183243,-1.2000,0.9000,340.50,0
183244,-1.1000,0.8000,344.00,0
183245,85.3400,-76.2200,6750000.00,1
183246,-0.9000,0.6000,351.00,0
183247,-0.8000,0.5000,354.50,0
183248,-0.7000,0.4000,358.00,0
183249,-0.6000,0.3000,361.50,0
183250,-99.8500,112.4500,5500000.00,1
183251,-0.4000,0.1000,368.50,0
183252,-0.3000,-0.0000,372.00,0
183253,-0.2000,-0.1000,375.50,0
183254,-0.1000,-0.2000,379.00,0
183255,85.3400,-76.2200,6750000.00,1
183256,0.1000,-0.4000,386.00,0
183257,0.2000,-0.5000,389.50,0
183258,0.3000,-0.6000,393.00,0
183259,0.4000,-0.7000,396.50,0
183260,-99.8500,112.4500,5500000.00,1
183261,0.6000,1.1000,403.50,0
183262,0.7000,1.0000,407.00,0
183263,0.8000,0.9000,410.50,0
183264,0.9000,0.8000,414.00,0
183265,85.3400,-76.2200,6750000.00,1
183266,1.1000,0.6000,421.00,0
183267,1.2000,0.5000,424.50,0
183268,1.3000,0.4000,428.00,0
183269,1.4000,0.3000,431.50,0
183270,-99.8500,112.4500,5500000.00,1
183271,-1.4000,0.1000,438.50,0
183272,-1.3000,-0.0000,442.00,0
183273,-1.2000,-0.1000,445.50,0
183274,-1.1000,-0.2000,449.00,0
183275,85.3400,-76.2200,6750000.00,1
183276,-0.9000,-0.4000,456.00,0
183277,-0.8000,-0.5000,459.50,0
183278,-0.7000,-0.6000,463.00,0
183279,-0.6000,-0.7000,466.50,0
183280,-99.8500,112.4500,5500000.00,1
183281,-0.4000,1.1000,473.50,0
183282,-0.3000,1.0000,477.00,0
183283,-0.2000,0.9000,480.50,0
183284,-0.1000,0.8000,484.00,0
183285,85.3400,-76.2200,6750000.00,1
183286,0.1000,0.6000,491.00,0
183287,0.2000,0.5000,494.50,0
183288,0.3000,0.4000,498.00,0
183289,0.4000,0.3000,501.50,0
183290,-99.8500,112.4500,5500000.00,1
183291,0.6000,0.1000,508.50,0
183292,0.7000,-0.0000,512.00,0
183293,0.8000,-0.1000,515.50,0
183294,0.9000,-0.2000,519.00,0
183295,85.3400,-76.2200,6750000.00,1
183296,1.1000,-0.4000,526.00,0
183297,1.2000,-0.5000,529.50,0
183298,1.3000,-0.6000,533.00,0
183299,1.4000,-0.7000,536.50,0
183300,-99.8500,112.4500,5500000.00,1
183301,-1.4000,1.1000,18.50,0
183302,-1.3000,1.0000,22.00,0
183303,-1.2000,0.9000,25.50,0
183304,-1.1000,0.8000,29.00,0
183305,85.3400,-76.2200,6750000.00,1
183306,-0.9000,0.6000,36.00,0
183307,-0.8000,0.5000,39.50,0
183308,-0.7000,0.4000,43.00,0
183309,-0.6000,0.3000,46.50,0
183310,-99.8500,112.4500,5500000.00,1
183311,-0.4000,0.1000,53.50,0
183312,-0.3000,-0.0000,57.00,0
183313,-0.2000,-0.1000,60.50,0
183314,-0.1000,-0.2000,64.00,0
183315,85.3400,-76.2200,6750000.00,1
183316,0.1000,-0.4000,71.00,0
183317,0.2000,-0.5000,74.50,0
183318,0.3000,-0.6000,78.00,0
183319,0.4000,-0.7000,81.50,0
183320,-99.8500,112.4500,5500000.00,1
183321,0.6000,1.1000,88.50,0
183322,0.7000,1.0000,92.00,0
183323,0.8000,0.9000,95.50,0
183324,0.9000,0.8000,99.00,0
183325,85.3400,-76.2200,6750000.00,1
183326,1.1000,0.6000,106.00,0
183327,1.2000,0.5000,109.50,0
183328,1.3000,0.4000,113.00,0
183329,1.4000,0.3000,116.50,0
183330,-99.8500,112.4500,5500000.00,1
183331,-1.4000,0.1000,123.50,0
183332,-1.3000,-0.0000,127.00,0
183333,-1.2000,-0.1000,130.50,0
183334,-1.1000,-0.2000,134.00,0
183335,85.3400,-76.2200,6750000.00,1
183336,-0.9000,-0.4000,141.00,0
183337,-0.8000,-0.5000,144.50,0
183338,-0.7000,-0.6000,148.00,0
183339,-0.6000,-0.7000,151.50,0
183340,-99.8500,112.4500,5500000.00,1
183341,-0.4000,1.1000,158.50,0
183342,-0.3000,1.0000,162.00,0
183343,-0.2000,0.9000,165.50,0
183344,-0.1000,0.8000,169.00,0
183345,85.3400,-76.2200,6750000.00,1
183346,0.1000,0.6000,176.00,0
183347,0.2000,0.5000,179.50,0
183348,0.3000,0.4000,183.00,0
183349,0.4000,0.3000,186.50,0
183350,-99.8500,112.4500,5500000.00,1
183351,0.6000,0.1000,193.50,0
183352,0.7000,-0.0000,197.00,0
183353,0.8000,-0.1000,200.50,0
183354,0.9000,-0.2000,204.00,0
183355,85.3400,-76.2200,6750000.00,1
183356,1.1000,-0.4000,211.00,0
183357,1.2000,-0.5000,214.50,0
183358,1.3000,-0.6000,218.00,0
183359,1.4000,-0.7000,221.50,0
183360,-99.8500,112.4500,5500000.00,1
183361,-1.4000,1.1000,228.50,0
183362,-1.3000,1.0000,232.00,0
183363,-1.2000,0.9000,235.50,0
183364,-1.1000,0.8000,239.00,0
183365,85.3400,-76.2200,6750000.00,1
183366,-0.9000,0.6000,246.00,0
183367,-0.8000,0.5000,249.50,0
183368,-0.7000,0.4000,253.00,0
183369,-0.6000,0.3000,256.50,0
183370,-99.8500,112.4500,5500000.00,1
183371,-0.4000,0.1000,263.50,0
183372,-0.3000,-0.0000,267.00,0
183373,-0.2000,-0.1000,270.50,0
183374,-0.1000,-0.2000,274.00,0
183375,85.3400,-76.2200,6750000.00,1
183376,0.1000,-0.4000,281.00,0
183377,0.2000,-0.5000,284.50,0
183378,0.3000,-0.6000,288.00,0
183379,0.4000,-0.7000,291.50,0
183380,-99.8500,112.4500,5500000.00,1
183381,0.6000,1.1000,298.50,0
183382,0.7000,1.0000,302.00,0
183383,0.8000,0.9000,305.50,0
183384,0.9000,0.8000,309.00,0
183385,85.3400,-76.2200,6750000.00,1
183386,1.1000,0.6000,316.00,0
183387,1.2000,0.5000,319.50,0
183388,1.3000,0.4000,323.00,0
183389,1.4000,0.3000,326.50,0
183390,-99.8500,112.4500,5500000.00,1
183391,-1.4000,0.1000,333.50,0
183392,-1.3000,-0.0000,337.00,0
183393,-1.2000,-0.1000,340.50,0
183394,-1.1000,-0.2000,344.00,0
183395,85.3400,-76.2200,6750000.00,1
183396,-0.9000,-0.4000,351.00,0
183397,-0.8000,-0.5000,354.50,0
183398,-0.7000,-0.6000,358.00,0
183399,-0.6000,-0.7000,361.50,0
183400,-99.8500,112.4500,5500000.00,1
183401,-0.4000,1.1000,368.50,0
183402,-0.3000,1.0000,372.00,0
183403,-0.2000,0.9000,375.50,0
183404,-0.1000,0.8000,379.00,0
183405,85.3400,-76.2200,6750000.00,1
183406,0.1000,0.6000,386.00,0
183407,0.2000,0.5000,389.50,0
183408,0.3000,0.4000,393.00,0
183409,0.4000,0.3000,396.50,0
183410,-99.8500,112.4500,5500000.00,1
183411,0.6000,0.1000,403.50,0
183412,0.7000,-0.0000,407.00,0
183413,0.8000,-0.1000,410.50,0
183414,0.9000,-0.2000,414.00,0
183415,85.3400,-76.2200,6750000.00,1
183416,1.1000,-0.4000,421.00,0
183417,1.2000,-0.5000,424.50,0
183418,1.3000,-0.6000,428.00,0
183419,1.4000,-0.7000,431.50,0
183420,-99.8500,112.4500,5500000.00,1
183421,-1.4000,1.1000,438.50,0
183422,-1.3000,1.0000,442.00,0
183423,-1.2000,0.9000,445.50,0
183424,-1.1000,0.8000,449.00,0
183425,85.3400,-76.2200,6750000.00,1
183426,-0.9000,0.6000,456.00,0
183427,-0.8000,0.5000,459.50,0
183428,-0.7000,0.4000,463.00,0
183429,-0.6000,0.3000,466.50,0
183430,-99.8500,112.4500,5500000.00,1
183431,-0.4000,0.1000,473.50,0
183432,-0.3000,-0.0000,477.00,0
183433,-0.2000,-0.1000,480.50,0
183434,-0.1000,-0.2000,484.00,0
183435,85.3400,-76.2200,6750000.00,1
183436,0.1000,-0.4000,491.00,0
183437,0.2000,-0.5000,494.50,0
183438,0.3000,-0.6000,498.00,0
183439,0.4000,-0.7000,501.50,0
183440,-99.8500,112.4500,5500000.00,1
183441,0.6000,1.1000,508.50,0
183442,0.7000,1.0000,512.00,0
183443,0.8000,0.9000,515.50,0
183444,0.9000,0.8000,519.00,0
183445,85.3400,-76.2200,6750000.00,1
183446,1.1000,0.6000,526.00,0
183447,1.2000,0.5000,529.50,0
183448,1.3000,0.4000,533.00,0
183449,1.4000,0.3000,536.50,0
183450,-99.8500,112.4500,5500000.00,1
183451,-1.4000,0.1000,18.50,0
183452,-1.3000,-0.0000,22.00,0
183453,-1.2000,-0.1000,25.50,0
183454,-1.1000,-0.2000,29.00,0
183455,85.3400,-76.2200,6750000.00,1
183456,-0.9000,-0.4000,36.00,0
183457,-0.8000,-0.5000,39.50,0
183458,-0.7000,-0.6000,43.00,0
183459,-0.6000,-0.7000,46.50,0
183460,-99.8500,112.4500,5500000.00,1
183461,-0.4000,1.1000,53.50,0
183462,-0.3000,1.0000,57.00,0
183463,-0.2000,0.9000,60.50,0
183464,-0.1000,0.8000,64.00,0
183465,85.3400,-76.2200,6750000.00,1
183466,0.1000,0.6000,71.00,0
183467,0.2000,0.5000,74.50,0
183468,0.3000,0.4000,78.00,0
183469,0.4000,0.3000,81.50,0
183470,-99.8500,112.4500,5500000.00,1
183471,0.6000,0.1000,88.50,0
183472,0.7000,-0.0000,92.00,0
183473,0.8000,-0.1000,95.50,0
183474,0.9000,-0.2000,99.00,0
183475,85.3400,-76.2200,6750000.00,1
183476,1.1000,-0.4000,106.00,0
183477,1.2000,-0.5000,109.50,0
183478,1.3000,-0.6000,113.00,0
183479,1.4000,-0.7000,116.50,0
183480,-99.8500,112.4500,5500000.00,1
183481,-1.4000,1.1000,123.50,0
183482,-1.3000,1.0000,127.00,0
183483,-1.2000,0.9000,130.50,0
183484,-1.1000,0.8000,134.00,0
183485,85.3400,-76.2200,6750000.00,1
183486,-0.9000,0.6000,141.00,0
183487,-0.8000,0.5000,144.50,0
183488,-0.7000,0.4000,148.00,0
183489,-0.6000,0.3000,151.50,0
183490,-99.8500,112.4500,5500000.00,1
183491,-0.4000,0.1000,158.50,0
183492,-0.3000,-0.0000,162.00,0
183493,-0.2000,-0.1000,165.50,0
183494,-0.1000,-0.2000,169.00,0
183495,85.3400,-76.2200,6750000.00,1
183496,0.1000,-0.4000,176.00,0
183497,0.2000,-0.5000,179.50,0
183498,0.3000,-0.6000,183.00,0
183499,0.4000,-0.7000,186.50,0
183500,-99.8500,112.4500,5500000.00,1
183501,0.6000,1.1000,193.50,0
183502,0.7000,1.0000,197.00,0
183503,0.8000,0.9000,200.50,0
183504,0.9000,0.8000,204.00,0
183505,85.3400,-76.2200,6750000.00,1
183506,1.1000,0.6000,211.00,0
183507,1.2000,0.5000,214.50,0
183508,1.3000,0.4000,218.00,0
183509,1.4000,0.3000,221.50,0
183510,-99.8500,112.4500,5500000.00,1
183511,-1.4000,0.1000,228.50,0
183512,-1.3000,-0.0000,232.00,0
183513,-1.2000,-0.1000,235.50,0
183514,-1.1000,-0.2000,239.00,0
183515,85.3400,-76.2200,6750000.00,1
183516,-0.9000,-0.4000,246.00,0
183517,-0.8000,-0.5000,249.50,0
183518,-0.7000,-0.6000,253.00,0
183519,-0.6000,-0.7000,256.50,0
183520,-99.8500,112.4500,5500000.00,1
183521,-0.4000,1.1000,263.50,0
183522,-0.3000,1.0000,267.00,0
183523,-0.2000,0.9000,270.50,0
183524,-0.1000,0.8000,274.00,0
183525,85.3400,-76.2200,6750000.00,1
183526,0.1000,0.6000,281.00,0
183527,0.2000,0.5000,284.50,0
183528,0.3000,0.4000,288.00,0
183529,0.4000,0.3000,291.50,0
183530,-99.8500,112.4500,5500000.00,1
183531,0.6000,0.1000,298.50,0
183532,0.7000,-0.0000,302.00,0
183533,0.8000,-0.1000,305.50,0
183534,0.9000,-0.2000,309.00,0
183535,85.3400,-76.2200,6750000.00,1
183536,1.1000,-0.4000,316.00,0
183537,1.2000,-0.5000,319.50,0
183538,1.3000,-0.6000,323.00,0
183539,1.4000,-0.7000,326.50,0
183540,-99.8500,112.4500,5500000.00,1
183541,-1.4000,1.1000,333.50,0
183542,-1.3000,1.0000,337.00,0
183543,-1.2000,0.9000,340.50,0
183544,-1.1000,0.8000,344.00,0
183545,85.3400,-76.2200,6750000.00,1
183546,-0.9000,0.6000,351.00,0
183547,-0.8000,0.5000,354.50,0
183548,-0.7000,0.4000,358.00,0
183549,-0.6000,0.3000,361.50,0
183550,-99.8500,112.4500,5500000.00,1
183551,-0.4000,0.1000,368.50,0
183552,-0.3000,-0.0000,372.00,0
183553,-0.2000,-0.1000,375.50,0
183554,-0.1000,-0.2000,379.00,0
183555,85.3400,-76.2200,6750000.00,1
183556,0.1000,-0.4000,386.00,0
183557,0.2000,-0.5000,389.50,0
183558,0.3000,-0.6000,393.00,0
183559,0.4000,-0.7000,396.50,0
183560,-99.8500,112.4500,5500000.00,1
183561,0.6000,1.1000,403.50,0
183562,0.7000,1.0000,407.00,0
183563,0.8000,0.9000,410.50,0
183564,0.9000,0.8000,414.00,0
